Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,S1,S2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2023-12-03,15:12:15.990,-90,0,97,9,0,5,25,-80,100,12,51.498678 -0.095927,41.8,-325.16,109,12,11.6,4.3,901,62,-0.02,-0.02,-0.52,AH,0.0,-1,1,780,-5,208,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:16.490,-92,0,100,10,0,5,25,-82,100,11,51.498660 -0.095942,41.8,-325.16,109,12,11.6,4.3,901,62,-0.03,0.0,-0.41,AH,0.0,-2,3,780,-5,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:16.990,-91,0,97,8,0,5,25,-82,100,12,51.498642 -0.095958,41.8,-325.16,109,12,11.6,4.3,901,62,-0.03,0.0,-0.41,AH,0.0,-1,-1,780,-1,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:17.490,-93,0,96,8,0,5,25,-87,100,6,51.498624 -0.095974,41.8,-325.16,109,12,11.6,4.3,901,62,-0.03,0.0,-0.41,AH,0.0,-1,-1,780,-58,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1481,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:17.990,-95,0,96,8,0,5,25,-88,100,6,51.498606 -0.095990,41.8,-325.16,109,12,11.6,4.3,901,62,-0.03,0.0,-0.41,AH,0.0,-1,0,780,-1,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:18.490,-97,0,99,6,0,5,25,-87,100,7,51.498588 -0.096006,41.8,-325.16,109,12,11.6,4.3,901,62,-0.03,0.0,-0.41,AH,0.0,-1,6,780,376,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1681,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:18.990,-99,0,94,6,0,5,25,-97,100,-3,51.498570 -0.096022,41.8,-325.16,109,12,11.6,4.3,901,62,-0.03,0.0,-0.41,AH,0.0,-1,12,780,436,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1721,1504,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:19.490,-102,0,98,1,0,5,25,-97,100,-2,51.498553 -0.096039,41.8,-325.16,109,12,11.6,4.3,901,62,-0.03,0.0,-0.41,AH,0.0,-1,13,780,439,208,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1713,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:19.990,-103,0,95,0,0,5,25,-91,100,6,51.498535 -0.096055,41.8,-325.16,109,12,11.6,4.3,901,62,-0.03,0.0,-0.41,AH,0.0,-1,7,780,409,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1698,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:20.490,-103,0,88,0,0,5,50,-102,96,-7,51.498517 -0.096072,45.0,-316.06,109,12,11.6,4.3,901,62,-0.03,0.0,-0.41,AH,0.0,-1,9,780,413,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1700,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:20.990,-102,0,86,2,0,5,100,-91,96,5,51.498500 -0.096090,45.0,-316.06,109,12,11.6,4.3,901,62,-0.03,0.0,-0.41,AH,0.0,-1,7,780,409,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1698,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:21.490,-98,0,96,5,0,5,100,-95,96,1,51.498482 -0.096107,45.0,-316.06,109,12,11.6,4.3,901,62,-0.03,0.0,-0.41,AH,0.0,-1,10,780,406,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1696,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:21.990,-98,0,96,6,0,5,100,-94,96,4,51.498465 -0.096125,45.0,-316.06,109,12,11.5,4.4,908,62,-0.03,0.0,-0.41,AH,0.0,-1,7,780,395,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1691,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:22.490,-98,0,94,5,0,5,100,-94,96,3,51.498448 -0.096142,45.0,-316.06,109,12,11.5,4.4,908,62,-0.07,0.27,0.44,AH,0.0,-1,7,781,386,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1686,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:22.990,-97,0,94,6,0,5,100,-91,96,7,51.498431 -0.096160,45.0,-316.06,109,12,11.5,4.4,908,62,-0.07,0.27,0.44,AH,0.0,-1,7,780,387,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1687,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:23.490,-94,0,99,7,0,5,100,-92,96,4,51.498414 -0.096179,45.0,-316.06,109,12,11.5,4.4,908,62,-0.07,0.27,0.44,AH,0.0,-1,7,780,386,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1686,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:23.990,-96,0,98,7,0,5,100,-92,96,2,51.498397 -0.096197,45.0,-316.06,109,12,11.5,4.4,908,62,-0.07,0.27,0.44,AH,0.0,-1,6,780,380,208,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1683,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:24.490,-96,0,97,7,0,5,100,-92,96,2,51.498380 -0.096215,45.0,-316.06,109,12,11.5,4.4,908,62,-0.07,0.27,0.44,AH,0.7,-1,6,780,375,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1681,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:24.990,-96,0,94,8,0,5,50,-83,96,11,51.498363 -0.096234,45.0,-316.06,109,12,11.5,4.4,908,62,-0.07,0.27,0.44,AH,0.7,-1,6,780,373,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1680,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:25.490,-98,0,93,3,0,5,50,-92,100,0,51.498346 -0.096253,45.0,-316.06,109,12,11.5,4.4,908,62,-0.07,0.27,0.44,AH,0.7,-1,6,780,369,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1677,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:25.990,-97,0,98,5,0,5,50,-92,100,2,51.498329 -0.096272,64.0,63.0,107,12,11.5,4.4,908,62,-0.07,0.27,0.44,AH,0.7,-1,6,780,362,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1674,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:26.490,-99,0,96,4,0,5,50,-93,100,3,51.498313 -0.096292,64.0,63.0,107,12,11.5,4.4,908,62,-0.07,0.27,0.44,AH,0.7,-1,7,780,366,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1676,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:26.990,-100,0,93,5,0,5,50,-88,100,7,51.498296 -0.096311,64.0,63.0,107,12,11.5,4.4,908,62,-0.07,0.27,0.44,AH,0.7,-1,4,780,365,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1675,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:27.490,-99,0,97,4,0,5,50,-90,100,7,51.498280 -0.096331,64.0,63.0,107,12,11.5,5.6,916,61,-0.07,0.27,0.44,AH,0.7,-1,4,780,357,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1671,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:27.990,-101,0,95,2,0,5,50,-96,100,0,51.498263 -0.096351,64.0,63.0,107,12,11.5,5.6,916,61,-0.07,0.27,0.44,AH,0.7,-1,6,780,358,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1672,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:28.490,-102,0,92,2,0,5,50,-98,96,0,51.498247 -0.096371,64.0,63.0,107,12,11.5,5.6,916,61,-0.07,0.27,0.44,AH,0.7,-1,0,780,-1,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:28.990,-102,0,91,1,0,5,50,-93,92,0,51.498231 -0.096391,64.0,63.0,107,12,11.5,5.6,916,61,-0.24,0.29,1.92,AH,0.7,-1,0,780,-1,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:29.490,-102,0,90,1,0,5,50,-89,92,7,51.498215 -0.096412,64.0,63.0,107,12,11.5,5.6,916,61,-0.24,0.29,1.92,AH,0.7,-1,3,780,142,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1562,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:29.990,-98,0,92,5,0,5,50,-86,92,10,51.498199 -0.096432,64.0,63.0,107,12,11.5,5.6,916,61,-0.24,0.29,1.92,AH,0.7,-1,1,780,95,208,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1538,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:30.490,-90,0,98,11,0,5,50,-84,92,10,51.498183 -0.096453,64.0,63.0,107,12,11.5,5.6,916,61,-0.24,0.29,1.92,AH,2.0,-1,-3,780,-262,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1377,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:30.990,-88,0,97,11,0,5,50,-80,92,11,51.498167 -0.096474,64.0,63.0,107,12,11.5,5.6,916,61,-0.24,0.29,1.92,AH,2.0,-1,-3,780,-397,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1308,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:31.490,-86,0,99,11,0,5,50,-78,92,13,51.498152 -0.096495,64.0,63.0,107,12,11.5,5.6,916,61,-0.24,0.29,1.92,AH,2.0,-1,-4,780,-477,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1267,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:31.990,-85,0,99,12,0,5,25,-81,92,10,51.498136 -0.096517,64.0,63.0,107,12,11.5,5.6,916,61,-0.24,0.29,1.92,AH,2.0,-1,-1,780,-335,208,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1340,1500,1890,1500,2012,988,988,1500,988,988,1604,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:32.490,-89,0,98,10,0,5,25,-79,92,13,51.498120 -0.096538,60.0,139.1,107,12,11.5,5.6,916,61,-0.24,0.29,1.92,AH,2.0,-1,0,780,-313,941,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1351,1500,1890,1500,2012,988,988,1500,988,988,1970,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:32.990,-87,0,96,12,0,5,25,-78,92,12,51.498105 -0.096560,60.0,139.1,107,12,11.5,5.6,916,61,-0.24,0.29,1.92,AH,2.0,-1,-3,780,-462,941,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1275,1500,1890,1500,2012,988,988,1500,988,988,1970,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:33.490,-87,0,97,11,0,5,25,-79,92,12,51.498090 -0.096582,60.0,139.1,107,12,11.5,6.4,928,59,-0.24,0.29,1.92,AH,2.0,-1,-3,780,-461,941,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1276,1500,1890,1500,2012,988,988,1500,988,988,1970,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:33.990,-88,0,97,11,0,5,25,-80,96,12,51.498075 -0.096604,60.0,139.1,107,12,11.5,6.4,928,59,-0.24,0.29,1.92,AH,2.0,-1,-1,780,-373,940,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1320,1500,1890,1500,2012,988,988,1500,988,988,1970,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:34.490,-91,0,98,10,0,5,25,-83,100,6,51.498059 -0.096626,60.0,139.1,107,12,11.5,6.4,928,59,-0.08,-0.37,2.13,AH,2.0,-1,-1,780,-389,940,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1312,1500,1890,1500,2012,988,988,1500,988,988,1970,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:34.990,-92,0,100,9,0,5,25,-82,100,8,51.498044 -0.096649,60.0,139.1,107,12,11.5,6.4,928,59,-0.08,-0.37,2.13,AH,2.0,-1,-1,780,-379,940,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1317,1500,1890,1500,2012,988,988,1500,988,988,1970,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:35.490,-90,0,99,9,0,5,25,-82,100,10,51.498029 -0.096672,60.0,139.1,107,12,11.5,6.4,928,59,-0.08,-0.37,2.13,AH,2.0,-1,0,780,-269,939,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1373,1500,1890,1500,2012,988,988,1500,988,988,1969,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:35.990,-90,0,99,11,0,5,25,-83,100,11,51.498015 -0.096694,60.0,139.1,107,12,11.5,6.4,928,59,-0.08,-0.37,2.13,AH,2.0,-1,-1,780,-4,939,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,988,1500,988,988,1969,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:36.490,-93,0,100,8,0,5,25,-89,100,6,51.498000 -0.096717,60.0,139.1,107,12,11.5,6.4,928,59,-0.08,-0.37,2.13,AH,-0.6,-1,-1,780,-2,568,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,988,1500,988,988,1784,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:36.990,-95,0,100,8,0,5,25,-86,100,8,51.497985 -0.096740,60.0,139.1,107,12,11.5,6.4,928,59,-0.08,-0.37,2.13,AH,-0.6,-1,-3,780,-175,370,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1421,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:37.490,-95,0,99,8,0,5,25,-85,100,8,51.497971 -0.096764,60.0,139.1,107,12,11.5,6.4,928,59,-0.08,-0.37,2.13,AH,-0.6,-1,-1,780,-183,371,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1417,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:37.990,-93,0,96,9,0,5,25,-85,100,9,51.497956 -0.096787,61.3,105.5,113,12,11.5,6.4,928,59,-0.08,-0.37,2.13,AH,-0.6,-2,-1,780,-2,370,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:38.490,-93,0,99,9,0,5,25,-84,100,3,51.497942 -0.096811,61.3,105.5,113,12,11.5,6.4,928,59,-0.08,-0.37,2.13,AH,-0.6,-1,-1,780,-196,371,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1411,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:38.990,-93,0,98,8,0,5,25,-87,100,10,51.497928 -0.096835,61.3,105.5,113,12,11.5,6.4,928,59,-0.08,-0.37,2.13,AH,-0.6,-1,0,780,-165,370,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1427,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:39.490,-93,0,99,9,0,5,25,-86,100,10,51.497914 -0.096859,61.3,105.5,113,12,11.5,3.5,935,62,-0.08,-0.37,2.13,AH,-0.6,-1,0,780,-2,371,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:39.990,-94,0,99,7,0,5,25,-82,100,11,51.497900 -0.096883,61.3,105.5,113,12,11.5,3.5,935,62,0.04,-0.12,1.63,AH,-0.6,-1,-1,780,-117,371,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1451,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:40.490,-95,0,99,8,0,5,25,-85,100,9,51.497886 -0.096907,61.3,105.5,113,12,11.5,3.5,935,62,0.04,-0.12,1.63,AH,-0.6,-1,0,780,-30,371,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1495,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:40.990,-95,0,99,7,0,5,25,-87,100,3,51.497872 -0.096931,61.3,105.5,113,12,11.5,3.5,935,62,0.04,-0.12,1.63,AH,-0.6,-1,0,780,-102,370,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1459,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:41.490,-95,0,98,7,0,5,25,-86,100,5,51.497859 -0.096956,61.3,105.5,113,12,11.5,3.5,935,62,0.04,-0.12,1.63,AH,-0.6,-1,-1,780,-212,371,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1403,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:41.990,-98,0,95,5,0,5,25,-88,100,8,51.497845 -0.096981,61.3,105.5,113,12,11.5,3.5,935,62,0.04,-0.12,1.63,AH,-0.8,-1,-1,780,-209,370,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1404,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:42.490,-99,0,93,4,0,5,25,-89,100,7,51.497832 -0.097006,61.3,105.5,113,12,11.5,3.5,935,62,0.04,-0.12,1.63,AH,-0.8,-1,0,780,-1,371,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:42.990,-98,0,98,5,0,5,25,-89,100,6,51.497818 -0.097031,61.3,105.5,113,12,11.5,3.5,935,62,0.04,-0.12,1.63,AH,-0.8,-1,-1,780,-301,371,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1357,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:43.490,-97,0,96,5,0,5,25,-88,100,6,51.497805 -0.097056,63.3,85.6,109,12,11.5,3.5,935,62,0.04,-0.12,1.63,AH,-0.8,-1,-1,780,-1,371,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:43.990,-98,0,94,6,0,5,25,-91,100,5,51.497792 -0.097081,63.3,85.6,109,12,11.5,3.5,935,62,0.04,-0.12,1.63,AH,-0.8,-1,-1,780,-1,370,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:12:44.490,-98,0,95,6,0,5,25,-90,100,5,51.497779 -0.097107,63.3,85.6,109,12,11.5,3.5,935,62,0.04,-0.12,1.63,AH,-0.8,-2,-1,780,-1,371,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1890,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
